geometry,lat,lon,g_x,g_y,v,area_grid,area_grid_km,grid_pop,grid_avg_inc,grid_house_price,nr_dutch_w,p_dutch_w,nr_nw,p_nw,pop_density_km
"POLYGON ((129688.38860847357 479770.7975624863, 130188.38860847357 479770.7975624863, 130188.38860847357 480270.7975624863, 129688.38860847357 480270.7975624863, 129688.38860847357 479770.7975624863))",479770.7975624863,129688.38860847357,28,39,1355,250000.0,0.25,122.0,,293.0,109.0,0.00019665505980839663,13.0,4.218574057067572e-05,488.0
"POLYGON ((130188.38860847357 479770.7975624863, 130688.38860847357 479770.7975624863, 130688.38860847357 480270.7975624863, 130188.38860847357 480270.7975624863, 130188.38860847357 479770.7975624863))",479770.7975624863,130188.38860847357,28,40,1356,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((130688.38860847357 479770.7975624863, 131188.3886084736 479770.7975624863, 131188.3886084736 480270.7975624863, 130688.38860847357 480270.7975624863, 130688.38860847357 479770.7975624863))",479770.7975624863,130688.38860847357,28,41,1357,250000.00000000728,0.25000000000000727,0.0,,,,,,,0.0
"POLYGON ((131188.3886084736 479770.7975624863, 131688.3886084736 479770.7975624863, 131688.3886084736 480270.7975624863, 131188.3886084736 480270.7975624863, 131188.3886084736 479770.7975624863))",479770.7975624863,131188.3886084736,28,42,1358,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((131688.3886084736 479770.7975624863, 132188.3886084736 479770.7975624863, 132188.3886084736 480270.7975624863, 131688.3886084736 480270.7975624863, 131688.3886084736 479770.7975624863))",479770.7975624863,131688.3886084736,28,43,1359,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132188.3886084736 479770.7975624863, 132688.3886084736 479770.7975624863, 132688.3886084736 480270.7975624863, 132188.3886084736 480270.7975624863, 132188.3886084736 479770.7975624863))",479770.7975624863,132188.3886084736,28,44,1360,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132688.3886084736 479770.7975624863, 133188.3886084736 479770.7975624863, 133188.3886084736 480270.7975624863, 132688.3886084736 480270.7975624863, 132688.3886084736 479770.7975624863))",479770.7975624863,132688.3886084736,28,45,1361,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((133188.3886084736 479770.7975624863, 133688.3886084736 479770.7975624863, 133688.3886084736 480270.7975624863, 133188.3886084736 480270.7975624863, 133188.3886084736 479770.7975624863))",479770.7975624863,133188.3886084736,28,46,1362,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110188.38860847357 479270.7975624863, 110688.38860847357 479270.7975624863, 110688.38860847357 479770.7975624863, 110188.38860847357 479770.7975624863, 110188.38860847357 479270.7975624863))",479270.7975624863,110188.38860847357,29,0,1363,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110688.38860847357 479270.7975624863, 111188.38860847357 479270.7975624863, 111188.38860847357 479770.7975624863, 110688.38860847357 479770.7975624863, 110688.38860847357 479270.7975624863))",479270.7975624863,110688.38860847357,29,1,1364,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111188.38860847357 479270.7975624863, 111688.38860847357 479270.7975624863, 111688.38860847357 479770.7975624863, 111188.38860847357 479770.7975624863, 111188.38860847357 479270.7975624863))",479270.7975624863,111188.38860847357,29,2,1365,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111688.38860847357 479270.7975624863, 112188.38860847357 479270.7975624863, 112188.38860847357 479770.7975624863, 111688.38860847357 479770.7975624863, 111688.38860847357 479270.7975624863))",479270.7975624863,111688.38860847357,29,3,1366,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((112188.38860847357 479270.7975624863, 112688.38860847357 479270.7975624863, 112688.38860847357 479770.7975624863, 112188.38860847357 479770.7975624863, 112188.38860847357 479270.7975624863))",479270.7975624863,112188.38860847357,29,4,1367,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((112688.38860847357 479270.7975624863, 113188.38860847357 479270.7975624863, 113188.38860847357 479770.7975624863, 112688.38860847357 479770.7975624863, 112688.38860847357 479270.7975624863))",479270.7975624863,112688.38860847357,29,5,1368,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((113188.38860847357 479270.7975624863, 113688.38860847357 479270.7975624863, 113688.38860847357 479770.7975624863, 113188.38860847357 479770.7975624863, 113188.38860847357 479270.7975624863))",479270.7975624863,113188.38860847357,29,6,1369,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((113688.38860847357 479270.7975624863, 114188.38860847357 479270.7975624863, 114188.38860847357 479770.7975624863, 113688.38860847357 479770.7975624863, 113688.38860847357 479270.7975624863))",479270.7975624863,113688.38860847357,29,7,1370,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((114188.38860847357 479270.7975624863, 114688.38860847357 479270.7975624863, 114688.38860847357 479770.7975624863, 114188.38860847357 479770.7975624863, 114188.38860847357 479270.7975624863))",479270.7975624863,114188.38860847357,29,8,1371,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((114688.38860847357 479270.7975624863, 115188.38860847357 479270.7975624863, 115188.38860847357 479770.7975624863, 114688.38860847357 479770.7975624863, 114688.38860847357 479270.7975624863))",479270.7975624863,114688.38860847357,29,9,1372,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((115188.38860847357 479270.7975624863, 115688.38860847357 479270.7975624863, 115688.38860847357 479770.7975624863, 115188.38860847357 479770.7975624863, 115188.38860847357 479270.7975624863))",479270.7975624863,115188.38860847357,29,10,1373,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((115688.38860847357 479270.7975624863, 116188.38860847357 479270.7975624863, 116188.38860847357 479770.7975624863, 115688.38860847357 479770.7975624863, 115688.38860847357 479270.7975624863))",479270.7975624863,115688.38860847357,29,11,1374,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((116188.38860847357 479270.7975624863, 116688.38860847357 479270.7975624863, 116688.38860847357 479770.7975624863, 116188.38860847357 479770.7975624863, 116188.38860847357 479270.7975624863))",479270.7975624863,116188.38860847357,29,12,1375,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((116688.38860847357 479270.7975624863, 117188.38860847357 479270.7975624863, 117188.38860847357 479770.7975624863, 116688.38860847357 479770.7975624863, 116688.38860847357 479270.7975624863))",479270.7975624863,116688.38860847357,29,13,1376,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((117188.38860847357 479270.7975624863, 117688.38860847357 479270.7975624863, 117688.38860847357 479770.7975624863, 117188.38860847357 479770.7975624863, 117188.38860847357 479270.7975624863))",479270.7975624863,117188.38860847357,29,14,1377,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((117688.38860847357 479270.7975624863, 118188.38860847357 479270.7975624863, 118188.38860847357 479770.7975624863, 117688.38860847357 479770.7975624863, 117688.38860847357 479270.7975624863))",479270.7975624863,117688.38860847357,29,15,1378,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((118188.38860847357 479270.7975624863, 118688.38860847357 479270.7975624863, 118688.38860847357 479770.7975624863, 118188.38860847357 479770.7975624863, 118188.38860847357 479270.7975624863))",479270.7975624863,118188.38860847357,29,16,1379,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((118688.38860847357 479270.7975624863, 119188.38860847357 479270.7975624863, 119188.38860847357 479770.7975624863, 118688.38860847357 479770.7975624863, 118688.38860847357 479270.7975624863))",479270.7975624863,118688.38860847357,29,17,1380,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((119188.38860847357 479270.7975624863, 119688.38860847357 479270.7975624863, 119688.38860847357 479770.7975624863, 119188.38860847357 479770.7975624863, 119188.38860847357 479270.7975624863))",479270.7975624863,119188.38860847357,29,18,1381,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((119688.38860847357 479270.7975624863, 120188.38860847357 479270.7975624863, 120188.38860847357 479770.7975624863, 119688.38860847357 479770.7975624863, 119688.38860847357 479270.7975624863))",479270.7975624863,119688.38860847357,29,19,1382,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((120188.38860847357 479270.7975624863, 120688.38860847357 479270.7975624863, 120688.38860847357 479770.7975624863, 120188.38860847357 479770.7975624863, 120188.38860847357 479270.7975624863))",479270.7975624863,120188.38860847357,29,20,1383,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((120688.38860847357 479270.7975624863, 121188.38860847357 479270.7975624863, 121188.38860847357 479770.7975624863, 120688.38860847357 479770.7975624863, 120688.38860847357 479270.7975624863))",479270.7975624863,120688.38860847357,29,21,1384,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((121188.38860847357 479270.7975624863, 121688.38860847357 479270.7975624863, 121688.38860847357 479770.7975624863, 121188.38860847357 479770.7975624863, 121188.38860847357 479270.7975624863))",479270.7975624863,121188.38860847357,29,22,1385,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((121688.38860847357 479270.7975624863, 122188.38860847357 479270.7975624863, 122188.38860847357 479770.7975624863, 121688.38860847357 479770.7975624863, 121688.38860847357 479270.7975624863))",479270.7975624863,121688.38860847357,29,23,1386,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((122188.38860847357 479270.7975624863, 122688.38860847357 479270.7975624863, 122688.38860847357 479770.7975624863, 122188.38860847357 479770.7975624863, 122188.38860847357 479270.7975624863))",479270.7975624863,122188.38860847357,29,24,1387,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((122688.38860847357 479270.7975624863, 123188.38860847357 479270.7975624863, 123188.38860847357 479770.7975624863, 122688.38860847357 479770.7975624863, 122688.38860847357 479270.7975624863))",479270.7975624863,122688.38860847357,29,25,1388,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((123188.38860847357 479270.7975624863, 123688.38860847357 479270.7975624863, 123688.38860847357 479770.7975624863, 123188.38860847357 479770.7975624863, 123188.38860847357 479270.7975624863))",479270.7975624863,123188.38860847357,29,26,1389,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((123688.38860847357 479270.7975624863, 124188.38860847357 479270.7975624863, 124188.38860847357 479770.7975624863, 123688.38860847357 479770.7975624863, 123688.38860847357 479270.7975624863))",479270.7975624863,123688.38860847357,29,27,1390,250000.0,0.25,7.0,,84.0,4.0,7.216699442509968e-06,3.0,9.735170900925165e-06,28.0
"POLYGON ((124188.38860847357 479270.7975624863, 124688.38860847357 479270.7975624863, 124688.38860847357 479770.7975624863, 124188.38860847357 479770.7975624863, 124188.38860847357 479270.7975624863))",479270.7975624863,124188.38860847357,29,28,1391,250000.0,0.25,33.0,,84.0,20.0,3.608349721254984e-05,13.0,4.218574057067572e-05,132.0
"POLYGON ((124688.38860847357 479270.7975624863, 125188.38860847357 479270.7975624863, 125188.38860847357 479770.7975624863, 124688.38860847357 479770.7975624863, 124688.38860847357 479270.7975624863))",479270.7975624863,124688.38860847357,29,29,1392,250000.0,0.25,34.0,,84.0,21.0,3.7887672073177334e-05,13.0,4.218574057067572e-05,136.0
"POLYGON ((125188.38860847357 479270.7975624863, 125688.38860847357 479270.7975624863, 125688.38860847357 479770.7975624863, 125188.38860847357 479770.7975624863, 125188.38860847357 479270.7975624863))",479270.7975624863,125188.38860847357,29,30,1393,250000.0,0.25,634.0,19.731522760737974,132.3627169005908,201.0,0.0003626391469861259,433.0,0.0014051096667001988,2536.0
"POLYGON ((125688.38860847357 479270.7975624863, 126188.38860847357 479270.7975624863, 126188.38860847357 479770.7975624863, 125688.38860847357 479770.7975624863, 125688.38860847357 479270.7975624863))",479270.7975624863,125688.38860847357,29,31,1394,250000.0,0.25,1721.0,20.49603801558579,199.94057023378681,617.0,0.0011131758890071625,1104.0,0.003582542891540461,6884.0
"POLYGON ((126188.38860847357 479270.7975624863, 126688.38860847357 479270.7975624863, 126688.38860847357 479770.7975624863, 126188.38860847357 479770.7975624863, 126188.38860847357 479270.7975624863))",479270.7975624863,126188.38860847357,29,32,1395,250000.0,0.25,1682.0,20.7,203.0,633.0,0.0011420426867772024,1050.0,0.003407309815323808,6728.0
"POLYGON ((126688.38860847357 479270.7975624863, 127188.38860847357 479270.7975624863, 127188.38860847357 479770.7975624863, 126688.38860847357 479770.7975624863, 126688.38860847357 479270.7975624863))",479270.7975624863,126688.38860847357,29,33,1396,250000.0,0.25,1102.0,24.083178120537895,202.61554794084796,443.0,0.000799249463257979,659.0,0.0021384925412365613,4408.0
"POLYGON ((127188.38860847357 479270.7975624863, 127688.38860847357 479270.7975624863, 127688.38860847357 479770.7975624863, 127188.38860847357 479770.7975624863, 127188.38860847357 479270.7975624863))",479270.7975624863,127188.38860847357,29,34,1397,250000.0,0.25,471.0,28.05857038944372,206.03363486738735,261.0,0.00047088963862377544,212.0,0.0006879520769987117,1884.0
"POLYGON ((127688.38860847357 479270.7975624863, 128188.38860847357 479270.7975624863, 128188.38860847357 479770.7975624863, 127688.38860847357 479770.7975624863, 127688.38860847357 479270.7975624863))",479270.7975624863,127688.38860847357,29,35,1398,250000.0,0.25,495.0,27.92057538595659,206.71056463837505,272.0,0.0004907355620906778,223.0,0.0007236477036354374,1980.0
"POLYGON ((128188.38860847357 479270.7975624863, 128688.38860847357 479270.7975624863, 128688.38860847357 479770.7975624863, 128188.38860847357 479770.7975624863, 128188.38860847357 479270.7975624863))",479270.7975624863,128188.38860847357,29,36,1399,250000.0,0.25,497.0,27.914073425586707,206.72995645000455,273.0,0.0004925397369513053,224.0,0.0007268927606024124,1988.0
"POLYGON ((128688.38860847357 479270.7975624863, 129188.38860847357 479270.7975624863, 129188.38860847357 479770.7975624863, 128688.38860847357 479770.7975624863, 128688.38860847357 479270.7975624863))",479270.7975624863,128688.38860847357,29,37,1400,250000.0,0.25,422.0,28.284519101546785,205.62511846907097,239.0,0.0004311977916899706,183.0,0.0005938454249564351,1688.0
"POLYGON ((129188.38860847357 479270.7975624863, 129688.38860847357 479270.7975624863, 129688.38860847357 479770.7975624863, 129188.38860847357 479770.7975624863, 129188.38860847357 479270.7975624863))",479270.7975624863,129188.38860847357,29,38,1401,250000.0,0.25,116.0,29.5,238.15726481150412,85.0,0.00015335486315333683,32.0,0.00010384182294320177,464.0
"POLYGON ((129688.38860847357 479270.7975624863, 130188.38860847357 479270.7975624863, 130188.38860847357 479770.7975624863, 129688.38860847357 479770.7975624863, 129688.38860847357 479270.7975624863))",479270.7975624863,129688.38860847357,29,39,1402,250000.0,0.25,85.0,,293.0,76.0,0.0001371172894076894,9.0,2.9205512702775497e-05,340.0
"POLYGON ((130188.38860847357 479270.7975624863, 130688.38860847357 479270.7975624863, 130688.38860847357 479770.7975624863, 130188.38860847357 479770.7975624863, 130188.38860847357 479270.7975624863))",479270.7975624863,130188.38860847357,29,40,1403,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((130688.38860847357 479270.7975624863, 131188.3886084736 479270.7975624863, 131188.3886084736 479770.7975624863, 130688.38860847357 479770.7975624863, 130688.38860847357 479270.7975624863))",479270.7975624863,130688.38860847357,29,41,1404,250000.00000000728,0.25000000000000727,0.0,,,,,,,0.0
"POLYGON ((131188.3886084736 479270.7975624863, 131688.3886084736 479270.7975624863, 131688.3886084736 479770.7975624863, 131188.3886084736 479770.7975624863, 131188.3886084736 479270.7975624863))",479270.7975624863,131188.3886084736,29,42,1405,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((131688.3886084736 479270.7975624863, 132188.3886084736 479270.7975624863, 132188.3886084736 479770.7975624863, 131688.3886084736 479770.7975624863, 131688.3886084736 479270.7975624863))",479270.7975624863,131688.3886084736,29,43,1406,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132188.3886084736 479270.7975624863, 132688.3886084736 479270.7975624863, 132688.3886084736 479770.7975624863, 132188.3886084736 479770.7975624863, 132188.3886084736 479270.7975624863))",479270.7975624863,132188.3886084736,29,44,1407,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((132688.3886084736 479270.7975624863, 133188.3886084736 479270.7975624863, 133188.3886084736 479770.7975624863, 132688.3886084736 479770.7975624863, 132688.3886084736 479270.7975624863))",479270.7975624863,132688.3886084736,29,45,1408,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((133188.3886084736 479270.7975624863, 133688.3886084736 479270.7975624863, 133688.3886084736 479770.7975624863, 133188.3886084736 479770.7975624863, 133188.3886084736 479270.7975624863))",479270.7975624863,133188.3886084736,29,46,1409,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110188.38860847357 478770.7975624863, 110688.38860847357 478770.7975624863, 110688.38860847357 479270.7975624863, 110188.38860847357 479270.7975624863, 110188.38860847357 478770.7975624863))",478770.7975624863,110188.38860847357,30,0,1410,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((110688.38860847357 478770.7975624863, 111188.38860847357 478770.7975624863, 111188.38860847357 479270.7975624863, 110688.38860847357 479270.7975624863, 110688.38860847357 478770.7975624863))",478770.7975624863,110688.38860847357,30,1,1411,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111188.38860847357 478770.7975624863, 111688.38860847357 478770.7975624863, 111688.38860847357 479270.7975624863, 111188.38860847357 479270.7975624863, 111188.38860847357 478770.7975624863))",478770.7975624863,111188.38860847357,30,2,1412,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((111688.38860847357 478770.7975624863, 112188.38860847357 478770.7975624863, 112188.38860847357 479270.7975624863, 111688.38860847357 479270.7975624863, 111688.38860847357 478770.7975624863))",478770.7975624863,111688.38860847357,30,3,1413,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((112188.38860847357 478770.7975624863, 112688.38860847357 478770.7975624863, 112688.38860847357 479270.7975624863, 112188.38860847357 479270.7975624863, 112188.38860847357 478770.7975624863))",478770.7975624863,112188.38860847357,30,4,1414,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((112688.38860847357 478770.7975624863, 113188.38860847357 478770.7975624863, 113188.38860847357 479270.7975624863, 112688.38860847357 479270.7975624863, 112688.38860847357 478770.7975624863))",478770.7975624863,112688.38860847357,30,5,1415,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((113188.38860847357 478770.7975624863, 113688.38860847357 478770.7975624863, 113688.38860847357 479270.7975624863, 113188.38860847357 479270.7975624863, 113188.38860847357 478770.7975624863))",478770.7975624863,113188.38860847357,30,6,1416,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((113688.38860847357 478770.7975624863, 114188.38860847357 478770.7975624863, 114188.38860847357 479270.7975624863, 113688.38860847357 479270.7975624863, 113688.38860847357 478770.7975624863))",478770.7975624863,113688.38860847357,30,7,1417,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((114188.38860847357 478770.7975624863, 114688.38860847357 478770.7975624863, 114688.38860847357 479270.7975624863, 114188.38860847357 479270.7975624863, 114188.38860847357 478770.7975624863))",478770.7975624863,114188.38860847357,30,8,1418,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((114688.38860847357 478770.7975624863, 115188.38860847357 478770.7975624863, 115188.38860847357 479270.7975624863, 114688.38860847357 479270.7975624863, 114688.38860847357 478770.7975624863))",478770.7975624863,114688.38860847357,30,9,1419,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((115188.38860847357 478770.7975624863, 115688.38860847357 478770.7975624863, 115688.38860847357 479270.7975624863, 115188.38860847357 479270.7975624863, 115188.38860847357 478770.7975624863))",478770.7975624863,115188.38860847357,30,10,1420,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((115688.38860847357 478770.7975624863, 116188.38860847357 478770.7975624863, 116188.38860847357 479270.7975624863, 115688.38860847357 479270.7975624863, 115688.38860847357 478770.7975624863))",478770.7975624863,115688.38860847357,30,11,1421,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((116188.38860847357 478770.7975624863, 116688.38860847357 478770.7975624863, 116688.38860847357 479270.7975624863, 116188.38860847357 479270.7975624863, 116188.38860847357 478770.7975624863))",478770.7975624863,116188.38860847357,30,12,1422,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((116688.38860847357 478770.7975624863, 117188.38860847357 478770.7975624863, 117188.38860847357 479270.7975624863, 116688.38860847357 479270.7975624863, 116688.38860847357 478770.7975624863))",478770.7975624863,116688.38860847357,30,13,1423,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((117188.38860847357 478770.7975624863, 117688.38860847357 478770.7975624863, 117688.38860847357 479270.7975624863, 117188.38860847357 479270.7975624863, 117188.38860847357 478770.7975624863))",478770.7975624863,117188.38860847357,30,14,1424,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((117688.38860847357 478770.7975624863, 118188.38860847357 478770.7975624863, 118188.38860847357 479270.7975624863, 117688.38860847357 479270.7975624863, 117688.38860847357 478770.7975624863))",478770.7975624863,117688.38860847357,30,15,1425,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((118188.38860847357 478770.7975624863, 118688.38860847357 478770.7975624863, 118688.38860847357 479270.7975624863, 118188.38860847357 479270.7975624863, 118188.38860847357 478770.7975624863))",478770.7975624863,118188.38860847357,30,16,1426,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((118688.38860847357 478770.7975624863, 119188.38860847357 478770.7975624863, 119188.38860847357 479270.7975624863, 118688.38860847357 479270.7975624863, 118688.38860847357 478770.7975624863))",478770.7975624863,118688.38860847357,30,17,1427,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((119188.38860847357 478770.7975624863, 119688.38860847357 478770.7975624863, 119688.38860847357 479270.7975624863, 119188.38860847357 479270.7975624863, 119188.38860847357 478770.7975624863))",478770.7975624863,119188.38860847357,30,18,1428,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((119688.38860847357 478770.7975624863, 120188.38860847357 478770.7975624863, 120188.38860847357 479270.7975624863, 119688.38860847357 479270.7975624863, 119688.38860847357 478770.7975624863))",478770.7975624863,119688.38860847357,30,19,1429,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((120188.38860847357 478770.7975624863, 120688.38860847357 478770.7975624863, 120688.38860847357 479270.7975624863, 120188.38860847357 479270.7975624863, 120188.38860847357 478770.7975624863))",478770.7975624863,120188.38860847357,30,20,1430,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((120688.38860847357 478770.7975624863, 121188.38860847357 478770.7975624863, 121188.38860847357 479270.7975624863, 120688.38860847357 479270.7975624863, 120688.38860847357 478770.7975624863))",478770.7975624863,120688.38860847357,30,21,1431,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((121188.38860847357 478770.7975624863, 121688.38860847357 478770.7975624863, 121688.38860847357 479270.7975624863, 121188.38860847357 479270.7975624863, 121188.38860847357 478770.7975624863))",478770.7975624863,121188.38860847357,30,22,1432,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((121688.38860847357 478770.7975624863, 122188.38860847357 478770.7975624863, 122188.38860847357 479270.7975624863, 121688.38860847357 479270.7975624863, 121688.38860847357 478770.7975624863))",478770.7975624863,121688.38860847357,30,23,1433,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((122188.38860847357 478770.7975624863, 122688.38860847357 478770.7975624863, 122688.38860847357 479270.7975624863, 122188.38860847357 479270.7975624863, 122188.38860847357 478770.7975624863))",478770.7975624863,122188.38860847357,30,24,1434,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((122688.38860847357 478770.7975624863, 123188.38860847357 478770.7975624863, 123188.38860847357 479270.7975624863, 122688.38860847357 479270.7975624863, 122688.38860847357 478770.7975624863))",478770.7975624863,122688.38860847357,30,25,1435,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((123188.38860847357 478770.7975624863, 123688.38860847357 478770.7975624863, 123688.38860847357 479270.7975624863, 123188.38860847357 479270.7975624863, 123188.38860847357 478770.7975624863))",478770.7975624863,123188.38860847357,30,26,1436,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((123688.38860847357 478770.7975624863, 124188.38860847357 478770.7975624863, 124188.38860847357 479270.7975624863, 123688.38860847357 479270.7975624863, 123688.38860847357 478770.7975624863))",478770.7975624863,123688.38860847357,30,27,1437,250000.0,0.25,0.0,,,,,,,0.0
"POLYGON ((124188.38860847357 478770.7975624863, 124688.38860847357 478770.7975624863, 124688.38860847357 479270.7975624863, 124188.38860847357 479270.7975624863, 124188.38860847357 478770.7975624863))",478770.7975624863,124188.38860847357,30,28,1438,250000.0,0.25,22.0,,84.0,13.0,2.3454273188157395e-05,8.0,2.5960455735800442e-05,88.0
"POLYGON ((124688.38860847357 478770.7975624863, 125188.38860847357 478770.7975624863, 125188.38860847357 479270.7975624863, 124688.38860847357 479270.7975624863, 124688.38860847357 478770.7975624863))",478770.7975624863,124688.38860847357,30,29,1439,250000.0,0.25,34.0,,84.0,21.0,3.7887672073177334e-05,13.0,4.218574057067572e-05,136.0
"POLYGON ((125188.38860847357 478770.7975624863, 125688.38860847357 478770.7975624863, 125688.38860847357 479270.7975624863, 125188.38860847357 479270.7975624863, 125188.38860847357 478770.7975624863))",478770.7975624863,125188.38860847357,30,30,1440,250000.0,0.25,38.0,20.7,84.52987310614975,22.0,3.969184693380482e-05,15.0,4.867585450462583e-05,152.0
"POLYGON ((125688.38860847357 478770.7975624863, 126188.38860847357 478770.7975624863, 126188.38860847357 479270.7975624863, 125688.38860847357 479270.7975624863, 125688.38860847357 478770.7975624863))",478770.7975624863,125688.38860847357,30,31,1441,250000.0,0.25,1305.0,20.7,187.20575577121875,493.0,0.0008894582062893535,812.0,0.002634986257183745,5220.0
"POLYGON ((126188.38860847357 478770.7975624863, 126688.38860847357 478770.7975624863, 126688.38860847357 479270.7975624863, 126188.38860847357 479270.7975624863, 126188.38860847357 478770.7975624863))",478770.7975624863,126188.38860847357,30,32,1442,250000.0,0.25,1682.0,20.7,203.0,633.0,0.0011420426867772024,1050.0,0.003407309815323808,6728.0
"POLYGON ((126688.38860847357 478770.7975624863, 127188.38860847357 478770.7975624863, 127188.38860847357 479270.7975624863, 126688.38860847357 479270.7975624863, 126688.38860847357 478770.7975624863))",478770.7975624863,126688.38860847357,30,33,1443,250000.0,0.25,1682.0,20.7,203.0,633.0,0.0011420426867772024,1050.0,0.003407309815323808,6728.0
"POLYGON ((127188.38860847357 478770.7975624863, 127688.38860847357 478770.7975624863, 127688.38860847357 479270.7975624863, 127188.38860847357 479270.7975624863, 127188.38860847357 478770.7975624863))",478770.7975624863,127188.38860847357,30,34,1444,250000.0,0.25,1538.0,23.18939815842328,215.84850662412015,687.0,0.001239468129251087,851.0,0.002761543478895772,6152.0
"POLYGON ((127688.38860847357 478770.7975624863, 128188.38860847357 478770.7975624863, 128188.38860847357 479270.7975624863, 127688.38860847357 479270.7975624863, 127688.38860847357 478770.7975624863))",478770.7975624863,127688.38860847357,30,35,1445,250000.0,0.25,1488.0,23.8,219.0,706.0,0.0012737474516030093,782.0,0.002537634548174493,5952.0
"POLYGON ((128188.38860847357 478770.7975624863, 128688.38860847357 478770.7975624863, 128688.38860847357 479270.7975624863, 128188.38860847357 479270.7975624863, 128188.38860847357 478770.7975624863))",478770.7975624863,128188.38860847357,30,36,1446,250000.0,0.25,1488.0,23.8,219.0,706.0,0.0012737474516030093,782.0,0.002537634548174493,5952.0
"POLYGON ((128688.38860847357 478770.7975624863, 129188.38860847357 478770.7975624863, 129188.38860847357 479270.7975624863, 128688.38860847357 479270.7975624863, 128688.38860847357 478770.7975624863))",478770.7975624863,128688.38860847357,30,37,1447,250000.0,0.25,703.0,23.8,219.0,334.0,0.0006025944034495824,370.0,0.0012006710777807705,2812.0
"POLYGON ((129188.38860847357 478770.7975624863, 129688.38860847357 478770.7975624863, 129688.38860847357 479270.7975624863, 129188.38860847357 479270.7975624863, 129188.38860847357 478770.7975624863))",478770.7975624863,129188.38860847357,30,38,1448,250000.0,0.25,0.0,,,,,,,0.0
